UTC	Local	fline_area_km2	fperim_area_km2	nfp_area_km2	fline	fperim	nfp	u_mean	v_mean	ws_mean	wd_mean	d2m	lh	lw	m1	m10	m100	sp	t2m	tp	230evt	230fbfm13	230fbfm40	240roads_23	adj	asp2020	cbd	cbh	cc	ch	elev2020	slpd2020	mean_rh	vpd
2021-08-28 06:00:00	2021-08-27 22:00:00							-2.842314	0.342574	2.862884	96.872513	4.408380	46.138882	70.270195	6.484184	5.543394	6.775826	84166.953125	17.937982	0.000000													40.707888	1.219019
2021-08-28 06:30:00	2021-08-27 22:30:00																																	
2021-08-28 07:00:00	2021-08-27 23:00:00							-2.390257	0.169371	2.396250	94.053146	5.267694	46.138882	70.270195	6.430001	5.618543	6.771909	84153.257812	17.367883	0.000426													44.809933	1.094622
2021-08-28 07:30:00	2021-08-27 23:30:00																																	
2021-08-28 08:00:00	2021-08-28 00:00:00							-2.282960	0.144311	2.287517	93.617004	5.809961	46.138882	70.270195	6.421346	5.690236	6.768391	84133.039062	16.378778	0.000426													49.543894	0.939870
2021-08-28 08:30:00	2021-08-28 00:30:00																																	
2021-08-28 09:00:00	2021-08-28 01:00:00							-2.688329	0.218291	2.697176	94.642227	5.758661	46.138882	70.270195	6.270383	5.728981	6.762037	84138.054688	15.996698	0.000426													50.585741	0.898303
2021-08-28 09:30:00	2021-08-28 01:30:00	12.420000	694.170000	34.560000	138.000000	7713.000000	384.000000																											
2021-08-28 10:00:00	2021-08-28 02:00:00							-3.107266	0.248847	3.117214	94.578796	5.467554	46.138882	70.270195	6.150182	5.756154	6.754868	84107.992188	15.857446	0.000426													50.016412	0.900602
2021-08-28 10:30:00	2021-08-28 02:30:00																																	
2021-08-28 11:00:00	2021-08-28 03:00:00							-2.921180	0.379263	2.945697	97.397461	5.518243	46.138882	70.270195	5.929821	5.751936	6.744630	84112.132812	15.399622	0.000426													51.686881	0.845344
2021-08-28 11:30:00	2021-08-28 03:30:00																																	
2021-08-28 12:00:00	2021-08-28 04:00:00							-3.157376	0.385693	3.180846	96.964539	5.438867	46.138882	70.270195	5.942518	5.770288	6.736900	84113.882812	15.049799	0.000426													52.571113	0.811424
2021-08-28 12:30:00	2021-08-28 04:30:00																																	
2021-08-28 13:00:00	2021-08-28 05:00:00							-2.816176	0.588539	2.877017	101.804092	5.299188	46.138882	70.270195	6.044135	5.804185	6.731112	84131.851562	14.747614	0.000426													53.086185	0.787135
2021-08-28 13:30:00	2021-08-28 05:30:00																																	
2021-08-28 14:00:00	2021-08-28 06:00:00							-3.107558	0.260723	3.118476	94.795883	5.207941	46.138882	70.270195	6.109497	5.837648	6.725666	84178.304688	14.739160	0.000426													52.778604	0.791864
2021-08-28 14:30:00	2021-08-28 06:30:00																																	
2021-08-28 15:00:00	2021-08-28 07:00:00							-2.831242	0.235097	2.840986	94.746780	5.674097	46.138882	70.270195	6.190427	5.876803	6.721216	84213.085938	17.789941	0.000426													44.883188	1.122666
2021-08-28 15:30:00	2021-08-28 07:30:00																																	
2021-08-28 16:00:00	2021-08-28 08:00:00							-2.829956	0.332586	2.849432	96.702850	1.257227	46.138882	70.270195	5.789587	5.832740	6.708168	84229.742188	23.638727	0.000426													22.912370	2.250822
2021-08-28 16:30:00	2021-08-28 08:30:00																																	
2021-08-28 17:00:00	2021-08-28 09:00:00							-2.612232	0.802324	2.732670	107.073898	-1.060004	46.138882	70.270195	5.153136	5.713926	6.686707	84246.664062	26.491479	0.000426													16.335259	2.895089
2021-08-28 17:30:00	2021-08-28 09:30:00																																	
2021-08-28 18:00:00	2021-08-28 10:00:00							-0.213521	0.672432	0.705518	162.383484	-1.266974	46.138882	70.270195	4.601647	5.563722	6.660889	84256.132812	28.408350	0.000426													14.382862	3.314016
2021-08-28 18:30:00	2021-08-28 10:30:00																																	
2021-08-28 19:00:00	2021-08-28 11:00:00							1.825847	0.883212	2.028245	244.185688	-2.460455	46.138882	70.270195	4.185305	5.401692	6.632569	84265.250000	29.275629	0.000426													12.523651	3.560222
2021-08-28 19:30:00	2021-08-28 11:30:00																																	
2021-08-28 20:00:00	2021-08-28 12:00:00							2.264831	1.946169	2.986140	229.327530	-2.171362	46.138882	70.270195	3.901322	5.240603	6.603043	84250.156250	30.191095	0.000426													12.139455	3.769037
2021-08-28 20:30:00	2021-08-28 12:30:00																																	
2021-08-28 21:00:00	2021-08-28 13:00:00							2.528447	1.580556	2.981812	237.990116	-1.784552	46.138882	70.270195	3.745785	5.091613	6.573540	84263.070312	30.707391	0.000426													12.128678	3.882412
2021-08-28 21:30:00	2021-08-28 13:30:00	13.050000	707.220000	22.860000	145.000000	7858.000000	254.000000																											
2021-08-28 22:00:00	2021-08-28 14:00:00							2.922919	1.216026	3.165782	247.411167	-1.358405	46.138882	70.270195	3.722060	4.965831	6.545385	84254.085938	30.821313	0.000426													12.434866	3.894102
2021-08-28 22:30:00	2021-08-28 14:30:00																																	
2021-08-28 23:00:00	2021-08-28 15:00:00							3.937168	0.476881	3.965943	263.093811	-0.905737	46.138882	70.270195	3.771142	4.862409	6.518699	84236.867188	30.510980	0.000426													13.085128	3.797328
2021-08-28 23:30:00	2021-08-28 15:30:00																																	
2021-08-29 00:00:00	2021-08-28 16:00:00							3.421613	0.378459	3.442480	263.688267	-0.352057	45.482765	69.852676	3.905585	4.788167	6.494427	84228.437500	29.735864	0.000426													14.244973	3.583877
2021-08-29 00:30:00	2021-08-28 16:30:00																																	
2021-08-29 01:00:00	2021-08-28 17:00:00							2.359597	0.249600	2.372762	263.961675	0.276147	45.482765	69.852676	4.193235	4.760429	6.474710	84246.304688	28.408563	0.000000													16.099696	3.247602
2021-08-29 01:30:00	2021-08-28 17:30:00																																	
2021-08-29 02:00:00	2021-08-28 18:00:00							1.072368	-0.408497	1.147538	290.853313	1.542169	45.482765	69.852676	4.660031	4.793509	6.461511	84273.390625	26.434839	0.000000													19.799613	2.765967
2021-08-29 02:30:00	2021-08-28 18:30:00																																	
2021-08-29 03:00:00	2021-08-28 19:00:00							-0.063745	0.322818	0.329052	168.829941	2.623102	45.482765	69.852676	5.284193	4.894159	6.456095	84285.710938	24.629083	0.000000													23.809717	2.360726
2021-08-29 03:30:00	2021-08-28 19:30:00																																	
2021-08-29 04:00:00	2021-08-28 20:00:00							-1.383180	0.500178	1.470838	109.880737	2.859308	45.482765	69.852676	5.692208	5.003042	6.452610	84313.031250	22.912103	0.000000													26.846430	2.044303
2021-08-29 04:30:00	2021-08-28 20:30:00																																	
2021-08-29 05:00:00	2021-08-28 21:00:00							-2.169010	0.697141	2.278291	107.817917	3.841364	45.482765	69.852676	5.948541	5.111542	6.450185	84350.375000	20.498956	0.000000													33.349777	1.607261
2021-08-29 05:30:00	2021-08-28 21:30:00																																	
2021-08-29 06:00:00	2021-08-28 22:00:00							-2.635391	1.039245	2.832898	111.521393	5.213159	45.482765	69.852676	6.045881	5.204679	6.447179	84342.062500	18.928125	0.000000													40.473230	1.302183
2021-08-29 06:30:00	2021-08-28 22:30:00																																	
2021-08-29 07:00:00	2021-08-28 23:00:00							-2.149617	1.487408	2.614046	124.680954	5.910577	45.482765	69.852676	6.000421	5.272412	6.442359	84317.726562	17.596185	0.000000													46.185936	1.082826
2021-08-29 07:30:00	2021-08-28 23:30:00																																	
2021-08-29 08:00:00	2021-08-29 00:00:00							-2.287072	1.520020	2.746117	123.608566	6.534662	45.482765	69.852676	5.983976	5.335166	6.437710	84319.476562	16.935724	0.000000													50.278140	0.959558
2021-08-29 08:30:00	2021-08-29 00:30:00																																	
2021-08-29 09:00:00	2021-08-29 01:00:00							-1.491907	1.930915	2.440127	142.308815	6.509393	45.482765	69.852676	5.941830	5.386129	6.432441	84322.859375	16.401727	0.000000													51.922763	0.896867
2021-08-29 09:30:00	2021-08-29 01:30:00	15.750000	724.770000	46.620000	175.000000	8053.000000	518.000000																											
2021-08-29 10:00:00	2021-08-29 02:00:00							-1.566640	2.842471	3.245612	151.138458	6.275690	45.482765	69.852676	5.900436	5.428822	6.426826	84322.195312	15.838617	0.000000													52.961398	0.846520
2021-08-29 10:30:00	2021-08-29 02:30:00																																	
2021-08-29 11:00:00	2021-08-29 03:00:00							-0.962365	2.139230	2.345730	155.778694	5.897394	45.482765	69.852676	5.750718	5.444365	6.418739	84329.937500	15.364740	0.000000													53.183881	0.817319
2021-08-29 11:30:00	2021-08-29 03:30:00																																	
2021-08-29 12:00:00	2021-08-29 04:00:00							-0.596345	2.892860	2.953687	168.352005	5.453058	45.482765	69.852676	5.627385	5.449753	6.409782	84330.070312	14.991144	0.000426													52.822083	0.804088
2021-08-29 12:30:00	2021-08-29 04:30:00																																	
2021-08-29 13:00:00	2021-08-29 05:00:00							-0.193251	1.736018	1.746741	173.648071	5.010400	45.482765	69.852676	5.551501	5.452086	6.400634	84348.406250	14.626642	0.001284													52.435894	0.791840
2021-08-29 13:30:00	2021-08-29 05:30:00																																	
2021-08-29 14:00:00	2021-08-29 06:00:00							-0.238683	1.792593	1.808413	172.415703	4.784540	45.482765	69.852676	5.412372	5.435940	6.389594	84365.976562	14.561578	0.002152													51.832339	0.798525
2021-08-29 14:30:00	2021-08-29 06:30:00																																	
2021-08-29 15:00:00	2021-08-29 07:00:00							-0.022598	1.748684	1.748830	179.259613	5.618219	45.482765	69.852676	5.180800	5.392000	6.375490	84380.882812	18.239465	0.003004													43.463532	1.184593
2021-08-29 15:30:00	2021-08-29 07:30:00																																	
2021-08-29 16:00:00	2021-08-29 08:00:00							0.820518	2.112760	2.266496	201.224342	0.406030	45.482765	69.852676	4.838486	5.311124	6.357086	84376.742188	24.388971	0.003008													20.596775	2.425210
2021-08-29 16:30:00	2021-08-29 08:30:00																																	
2021-08-29 17:00:00	2021-08-29 09:00:00							3.102041	3.093449	4.380877	225.079464	-4.267828	45.482765	69.852676	4.254253	5.162966	6.330772	84378.375000	27.268365	0.003008													12.291503	3.176679
2021-08-29 17:30:00	2021-08-29 09:30:00																																	
2021-08-29 18:00:00	2021-08-29 10:00:00							4.704025	3.047235	5.604774	237.065121	-4.637579	45.482765	69.852676	3.810035	5.000721	6.301739	84368.273438	28.913232	0.003008													10.861785	3.552725
2021-08-29 18:30:00	2021-08-29 10:30:00																																	
2021-08-29 19:00:00	2021-08-29 11:00:00							5.362527	3.228693	6.259485	238.948521	-4.850714	45.482765	69.852676	3.392214	4.817787	6.269155	84363.585938	30.014154	0.003008													10.031190	3.820535
2021-08-29 19:30:00	2021-08-29 11:30:00																																	
2021-08-29 20:00:00	2021-08-29 12:00:00							4.485114	2.511191	5.140265	240.755777	-4.371954	45.482765	69.852676	3.260122	4.665239	6.238396	84323.101562	30.580499	0.003013													10.069635	3.944710
2021-08-29 20:30:00	2021-08-29 12:30:00																																	
2021-08-29 21:00:00	2021-08-29 13:00:00							5.964238	2.851583	6.610874	244.446907	-3.918646	45.482765	69.852676	3.465627	4.575495	6.213257	84327.562500	30.852838	0.003013													10.259059	3.998039
2021-08-29 21:30:00	2021-08-29 13:30:00	16.380000	766.620000	37.350000	182.000000	8518.000000	415.000000																											
2021-08-29 22:00:00	2021-08-29 14:00:00							6.056786	2.577150	6.582276	246.950344	-3.408453	45.482765	69.852676	3.340605	4.452725	6.183902	84312.289062	30.773798	0.003013													10.707787	3.960163
2021-08-29 22:30:00	2021-08-29 14:30:00																																	
2021-08-29 23:00:00	2021-08-29 15:00:00							6.293050	1.554934	6.482306	256.120923	-2.816473	45.482765	69.852676	3.373977	4.358351	6.156713	84299.851562	30.338800	0.003013													11.473656	3.829844
2021-08-29 23:30:00	2021-08-29 15:30:00																																	
2021-08-30 00:00:00	2021-08-29 16:00:00							5.982589	0.623066	6.014946	264.054276	-2.173956	45.245167	69.701469	3.532332	4.298077	6.132565	84271.289062	29.493036	0.003013													12.633540	3.600575
2021-08-30 00:30:00	2021-08-29 16:30:00																																	
2021-08-30 01:00:00	2021-08-29 17:00:00							5.204860	1.353679	5.378012	255.421501	-1.288519	45.245167	69.701469	3.733074	4.265194	6.111034	84258.734375	28.166650	0.000000													14.563159	3.260922
2021-08-30 01:30:00	2021-08-29 17:30:00																																	
2021-08-30 02:00:00	2021-08-29 18:00:00							3.788653	-0.244275	3.796520	273.689066	0.243433	45.245167	69.701469	4.025736	4.269999	6.093480	84288.843750	26.158960	0.000000													18.322360	2.771450
2021-08-30 02:30:00	2021-08-29 18:30:00																																	
2021-08-30 03:00:00	2021-08-29 19:00:00							1.882418	-0.194887	1.892479	275.910792	1.595789	45.245167	69.701469	4.390832	4.313869	6.080382	84293.898438	24.295343	0.000000													22.569544	2.351737
2021-08-30 03:30:00	2021-08-29 19:30:00																																	
2021-08-30 04:00:00	2021-08-29 20:00:00							0.857432	-0.229570	0.887633	284.988889	2.287256	45.245167	69.701469	4.818830	4.398098	6.072220	84329.210938	22.671014	0.000000													26.153798	2.033737
2021-08-30 04:30:00	2021-08-29 20:30:00																																	
2021-08-30 05:00:00	2021-08-29 21:00:00							-0.513829	-0.266762	0.578949	62.563278	1.884393	45.245167	69.701469	5.281914	4.519695	6.069016	84347.804688	20.619806	0.000000													28.805115	1.729691
2021-08-30 05:30:00	2021-08-29 21:30:00																																	
2021-08-30 06:00:00	2021-08-29 22:00:00							-0.171939	0.140692	0.222164	129.292313	2.387140	45.245167	69.701469	5.577143	4.641813	6.067091	84324.445312	18.600092	0.000000													33.848663	1.417732
2021-08-30 06:30:00	2021-08-29 22:30:00																																	
2021-08-30 07:00:00	2021-08-29 23:00:00							0.141783	0.607212	0.623545	193.143013	1.802209	45.245167	69.701469	5.760338	4.759330	6.065881	84289.750000	17.912897	0.000000													33.892489	1.356997
2021-08-30 07:30:00	2021-08-29 23:30:00																																	
2021-08-30 08:00:00	2021-08-30 00:00:00							0.281523	1.182216	1.215274	193.394463	1.710931	45.245167	69.701469	5.935859	4.881391	6.066326	84289.695312	17.362970	0.000426													34.859424	1.291577
2021-08-30 08:30:00	2021-08-30 00:30:00																																	
2021-08-30 09:00:00	2021-08-30 01:00:00							0.297867	1.686798	1.712896	190.014465	1.342554	45.245167	69.701469	5.989800	4.986325	6.066105	84273.835938	16.880640	0.000426													35.001564	1.249998
2021-08-30 09:30:00	2021-08-30 01:30:00	19.170000	820.260000	54.000000	213.000000	9114.000000	600.000000																											
2021-08-30 10:00:00	2021-08-30 02:00:00							0.432206	1.194999	1.270757	199.883987	0.967981	45.245167	69.701469	6.064567	5.090416	6.066822	84265.101562	16.495966	0.000426													34.912096	1.221501
2021-08-30 10:30:00	2021-08-30 02:30:00																																	
2021-08-30 11:00:00	2021-08-30 03:00:00							0.699536	1.483769	1.640402	205.241959	0.671350	45.245167	69.701469	6.062005	5.177898	6.066750	84232.304688	16.201959	0.000441													34.817542	1.200580
2021-08-30 11:30:00	2021-08-30 03:30:00																																	
2021-08-30 12:00:00	2021-08-30 04:00:00							0.465430	1.820377	1.878935	194.342026	0.426202	45.245167	69.701469	6.218870	5.286036	6.069776	84232.562500	15.997614	0.000441													34.653696	1.188002
2021-08-30 12:30:00	2021-08-30 04:30:00																																	
2021-08-30 13:00:00	2021-08-30 05:00:00							0.221728	1.947106	1.959690	186.496628	0.272211	45.245167	69.701469	6.364008	5.396457	6.074079	84241.460938	15.736139	0.000441													34.846374	1.164860
2021-08-30 13:30:00	2021-08-30 05:30:00																																	
2021-08-30 14:00:00	2021-08-30 06:00:00							0.297927	2.101668	2.122679	188.068344	0.384271	45.245167	69.701469	6.360977	5.483257	6.076859	84255.000000	15.633569	0.000441													35.362424	1.148069
2021-08-30 14:30:00	2021-08-30 06:30:00																																	
